t,phi1,phi2,phi3,phi4,phi5,phi6,w1,w2,w3,v1,v2,v3,vd_w1,vd_w2,vd_w3,vd_v1,vd_v2,vd_v3,upri1,upri2,upri3,upri4,upri5,upri6,upri7,ufin1,ufin2,ufin3,ufin4,ufin5,ufin6,ufin7
194.105619,-0.116670,0.108486,1.252768,-0.063895,0.037613,-0.012413,0.206418,-0.240860,-1.659488,-0.581425,0.412619,-0.136019,0.000000,0.000000,0.000000,0.067784,-0.134703,0.020000,9.200394,-11.375081,-2.969652,-5.534154,-0.251070,-1.104636,4.382106,9.200393,-11.375081,-2.968652,-5.533154,-0.252070,-1.103636,4.381106
194.205809,-0.116818,0.108705,1.254440,-0.063916,0.037597,-0.012443,0.190978,-0.204907,-1.669184,-0.582035,0.418138,-0.132154,0.000000,0.000000,0.000000,0.068038,-0.134575,0.020000,20.223897,-23.904248,-4.942238,-17.475660,-4.472015,-1.579881,4.396329,20.223897,-23.904248,-4.942238,-17.475660,-4.472015,-1.579881,4.396329
194.299979,-0.116987,0.108864,1.256085,-0.063947,0.037576,-0.012478,0.173998,-0.146989,-1.645460,-0.569438,0.424430,-0.129509,0.000000,0.000000,0.000000,0.068291,-0.134447,0.020000,12.978938,-15.350035,-3.071858,-10.157804,-1.391918,-0.598705,4.384385,12.978938,-15.350035,-3.071858,-10.157804,-1.391918,-0.598705,4.384385
194.386992,-0.117189,0.109026,1.257721,-0.063980,0.037549,-0.012509,0.201213,-0.130517,-1.639395,-0.567059,0.431537,-0.136593,0.000000,0.000000,0.000000,0.068545,-0.134318,0.020000,10.337244,-1.913249,25.699751,0.870542,-1.408280,3.648615,4.349598,10.337244,-1.912249,25.699751,0.871542,-1.409280,3.647615,4.348598
194.472678,-0.117429,0.109202,1.259327,-0.064020,0.037530,-0.012537,0.237387,-0.117229,-1.611315,-0.559383,0.424414,-0.141146,0.000000,0.000000,0.000000,0.068798,-0.134188,0.020000,1.630100,1.575327,9.667277,4.751675,1.141362,0.908946,4.448516,1.629100,1.574327,9.666277,4.750675,1.140362,0.907946,4.447516
194.578157,-0.117696,0.109375,1.260941,-0.064052,0.037518,-0.012573,0.256667,-0.101640,-1.620600,-0.566837,0.416492,-0.135681,0.000000,0.000000,0.000000,0.069050,-0.134058,0.020000,-13.026555,10.434792,-8.631109,22.552735,4.039735,-1.651341,4.437690,-13.025555,10.433792,-8.632109,22.552735,4.038735,-1.650341,4.436690
194.680941,-0.117937,0.109542,1.262548,-0.064088,0.037511,-0.012610,0.234314,-0.110651,-1.613313,-0.562007,0.412515,-0.133362,0.000000,0.000000,0.000000,0.069303,-0.133928,0.020000,20.557688,-23.833540,-5.254780,-17.490810,-3.260307,-1.310865,4.386436,20.557688,-23.833540,-5.254780,-17.490810,-3.260307,-1.310865,4.386436
194.823798,-0.118175,0.109702,1.264160,-0.064127,0.037499,-0.012644,0.226959,-0.107233,-1.617113,-0.559725,0.418130,-0.136756,0.000000,0.000000,0.000000,0.069555,-0.133797,0.020000,-74.881026,59.281896,-47.077347,51.802616,4.921984,1.311121,4.769274,-74.881026,59.281896,-47.077347,51.802616,4.921984,1.311121,4.769274
194.912346,-0.118379,0.109882,1.265768,-0.064170,0.037489,-0.012673,0.213416,-0.141034,-1.610250,-0.555457,0.415388,-0.139394,0.000000,0.000000,0.000000,0.069807,-0.133666,0.020000,13.198060,-14.580045,-0.995939,-6.262957,-0.626672,-1.092943,4.477055,13.198060,-14.580045,-0.994939,-6.262957,-0.625672,-1.091943,4.477055
195.002380,-0.118580,0.110028,1.267382,-0.064219,0.037477,-0.012707,0.191498,-0.117017,-1.617638,-0.549173,0.417953,-0.134467,0.000000,0.000000,0.000000,0.070059,-0.133534,0.020000,3.814337,-3.953013,1.264229,5.026370,1.666247,-0.049885,4.434676,3.813337,-3.952013,1.263229,5.026338,1.665247,-0.048885,4.434609
195.102010,-0.118781,0.110164,1.268992,-0.064262,0.037459,-0.012743,0.186740,-0.108861,-1.613909,-0.555233,0.424096,-0.134108,0.000000,0.000000,0.000000,0.070311,-0.133401,0.020000,7.145485,-8.462309,-1.966833,-1.312526,0.666505,-0.323998,4.307183,7.145485,-8.462309,-1.965833,-1.311526,0.665505,-0.322998,4.307183
195.204024,-0.118961,0.110324,1.270620,-0.064302,0.037433,-0.012771,0.183526,-0.141082,-1.628830,-0.558872,0.431269,-0.139369,0.000000,0.000000,0.000000,0.070562,-0.133269,0.020000,0.671809,2.493416,9.793497,8.249896,0.651196,-0.247470,4.456508,0.670809,2.492416,9.792497,8.248896,0.650196,-0.246470,4.455508
195.292855,-0.119130,0.110496,1.272246,-0.064344,0.037406,-0.012795,0.181264,-0.154947,-1.626718,-0.556710,0.432378,-0.142737,0.000000,0.000000,0.000000,0.070813,-0.133135,0.020000,-0.359046,3.939191,10.916218,9.746050,0.733965,-0.355307,4.494520,-0.358046,3.938191,10.915218,9.745050,0.732965,-0.354307,4.493520
195.401477,-0.119291,0.110645,1.273895,-0.064380,0.037378,-0.012825,0.162884,-0.144329,-1.648761,-0.562914,0.432192,-0.136860,0.000000,0.000000,0.000000,0.071064,-0.133002,0.020000,12.168305,-13.389720,-1.584782,-5.536058,-0.861474,-0.614286,4.420956,12.168305,-13.389720,-1.583782,-5.536058,-0.860474,-0.613286,4.420956
195.510715,-0.119456,0.110783,1.275530,-0.064423,0.037350,-0.012853,0.159517,-0.132766,-1.635879,-0.555452,0.433293,-0.139523,0.000000,0.000000,0.000000,0.071315,-0.132868,0.020000,9.262481,-9.792766,0.178609,-1.193646,0.130391,-0.286579,4.438154,9.262481,-9.792766,0.178609,-1.193646,0.130391,-0.286579,4.438154
195.608902,-0.119621,0.110911,1.277177,-0.064461,0.037319,-0.012886,0.154329,-0.125302,-1.648416,-0.560423,0.434790,-0.135670,0.000000,0.000000,0.000000,0.071565,-0.132733,0.020000,19.808363,-22.273752,-5.160984,-14.217032,-3.136814,-1.072190,4.427479,19.808363,-22.273752,-5.159984,-14.217032,-3.135814,-1.071190,4.426479
195.709300,-0.119800,0.111021,1.278802,-0.064506,0.037286,-0.012918,0.154389,-0.103142,-1.627892,-0.551448,0.439429,-0.137898,0.000000,0.000000,0.000000,0.071815,-0.132598,0.020000,10.439044,-11.819849,-2.924604,-7.146168,-0.320573,-0.076279,4.424760,10.439044,-11.819849,-2.924604,-7.146168,-0.320573,-0.075279,4.424760
195.808432,-0.119981,0.111140,1.280431,-0.064547,0.037250,-0.012952,0.162021,-0.109523,-1.631712,-0.556241,0.441292,-0.135738,0.000000,0.000000,0.000000,0.072065,-0.132462,0.020000,13.305480,-4.125202,27.931747,0.174552,-1.659491,4.613111,4.470176,13.305480,-4.125202,27.931747,0.175552,-1.659491,4.613111,4.470176
195.905526,-0.120197,0.111271,1.282029,-0.064592,0.037224,-0.012989,0.194156,-0.096417,-1.603154,-0.551225,0.432389,-0.134990,0.000000,0.000000,0.000000,0.072314,-0.132326,0.020000,2.318691,2.551676,14.828778,4.905948,1.189117,2.208351,4.416444,2.317691,2.550676,14.827778,4.904948,1.188117,2.207351,4.415444
196.013860,-0.120440,0.111468,1.283635,-0.064627,0.037206,-0.013019,0.252377,-0.131160,-1.610604,-0.560961,0.423359,-0.141503,0.000000,0.000000,0.000000,0.072564,-0.132190,0.020000,18.463527,-12.171357,20.311433,1.322494,-1.609074,2.545198,4.442492,18.463527,-12.171357,20.311433,1.323494,-1.610074,2.544198,4.441492
196.103540,-0.120738,0.111718,1.285211,-0.064662,0.037210,-0.013050,0.322643,-0.138468,-1.583161,-0.560525,0.403000,-0.144562,0.000000,0.000000,0.000000,0.072813,-0.132053,0.020000,0.152878,3.196887,10.449951,5.885652,1.916046,0.530874,4.477138,0.151878,3.195907,10.449951,5.884658,1.915046,0.529874,4.476138
196.211040,-0.121067,0.111971,1.286796,-0.064686,0.037224,-0.013090,0.347196,-0.123960,-1.594624,-0.570997,0.391105,-0.136508,0.000000,0.000000,0.000000,0.073062,-0.131915,0.020000,-4.859429,1.886115,-7.691644,10.143474,3.125334,-2.305526,4.421004,-4.859429,1.886115,-7.691644,10.143474,3.125334,-2.305526,4.421004
196.308239,-0.121379,0.112225,1.288376,-0.064713,0.037245,-0.013132,0.335258,-0.133503,-1.588761,-0.568671,0.385936,-0.133925,0.000000,0.000000,0.000000,0.073310,-0.131777,0.020000,9.963523,-5.856095,12.519300,-2.129142,-0.266154,0.071129,4.431174,9.963158,-5.855095,12.519300,-2.128142,-0.267154,0.070129,4.430174
196.417457,-0.121713,0.112483,1.289962,-0.064737,0.037261,-0.013171,0.353944,-0.125161,-1.595665,-0.570987,0.389357,-0.138330,0.000000,0.000000,0.000000,0.073558,-0.131639,0.020000,-11.941892,6.109523,-15.401466,19.067342,4.556924,-3.681877,4.422296,-11.941892,6.108523,-15.401466,19.067342,4.555924,-3.680877,4.421296
196.518308,-0.122024,0.112737,1.291545,-0.064767,0.037272,-0.013205,0.334553,-0.133508,-1.591547,-0.564744,0.394444,-0.142506,0.000000,0.000000,0.000000,0.073806,-0.131500,0.020000,5.043837,-2.356527,8.509617,2.614220,0.737747,-0.975943,4.539538,5.043837,-2.356527,8.509617,2.614220,0.736747,-0.974943,4.539538
196.625210,-0.122327,0.112956,1.293147,-0.064798,0.037277,-0.013243,0.308698,-0.114721,-1.610273,-0.564431,0.400536,-0.138625,0.000000,0.000000,0.000000,0.074054,-0.131360,0.020000,7.173628,-9.857495,-7.772351,-3.689117,1.414633,-1.099042,4.419141,7.173628,-9.857495,-7.772351,-3.689117,1.413633,-1.098042,4.419141
196.729214,-0.122598,0.113150,1.294753,-0.064828,0.037270,-0.013282,0.270408,-0.113765,-1.612816,-0.565643,0.412462,-0.136813,0.000000,0.000000,0.000000,0.074302,-0.131221,0.020000,0.875855,1.166177,6.917786,6.648559,1.637267,0.293457,4.420337,0.874855,1.165177,6.917786,6.648559,1.636267,0.292457,4.420337
196.819424,-0.122847,0.113384,1.296389,-0.064852,0.037252,-0.013308,0.275710,-0.158101,-1.640359,-0.572592,0.420981,-0.147361,0.000000,0.000000,0.000000,0.074549,-0.131080,0.020000,1.465587,1.345556,9.000924,5.037730,1.111679,0.401477,4.436775,1.464587,1.344556,9.000924,5.037730,1.110679,0.400477,4.436775
196.915183,-0.123091,0.113633,1.298029,-0.064876,0.037239,-0.013330,0.280358,-0.172926,-1.642766,-0.571990,0.416362,-0.150781,0.000000,0.000000,0.000000,0.074796,-0.130940,0.020000,9.628287,-10.702689,-3.653639,-5.159761,0.051617,-1.385660,4.574506,9.628287,-10.702689,-3.653639,-5.159761,0.050617,-1.384660,4.574506
197.012880,-0.123344,0.113840,1.299681,-0.064898,0.037224,-0.013362,0.263134,-0.137052,-1.657790,-0.575559,0.418223,-0.143463,0.000000,0.000000,0.000000,0.075042,-0.130798,0.020000,22.882946,-25.234931,-9.327432,-17.045523,-3.860148,-2.170167,4.437446,22.882946,-25.234931,-9.327432,-17.045523,-3.859148,-2.169167,4.436446
197.116129,-0.123609,0.113991,1.301308,-0.064931,0.037205,-0.013398,0.240484,-0.087379,-1.634425,-0.561791,0.422750,-0.141546,0.000000,0.000000,0.000000,0.075289,-0.130657,0.020000,15.949836,-16.845988,-3.773064,-6.742019,-0.948127,-1.240708,4.502287,15.949836,-16.845988,-3.773064,-6.742019,-0.948127,-1.240708,4.502287
197.216283,-0.123892,0.114127,1.302930,-0.064967,0.037178,-0.013431,0.246509,-0.065513,-1.632110,-0.558597,0.431474,-0.145947,0.000000,0.000000,0.000000,0.075535,-0.130515,0.020000,26.908591,-29.836646,-12.421870,-22.320402,-5.294061,-1.468204,4.400594,26.907591,-29.836646,-12.420870,-22.319402,-5.293061,-1.467204,4.399594
197.315651,-0.124205,0.114238,1.304511,-0.065016,0.037152,-0.013464,0.254615,-0.026557,-1.592957,-0.542679,0.433504,-0.149221,0.000000,0.000000,0.000000,0.075781,-0.130372,0.020000,16.877635,-20.569956,-14.035213,-15.066169,-0.170969,-0.125719,4.498549,16.877635,-20.569956,-14.035213,-15.066169,-0.171969,-0.124719,4.498549
197.425235,-0.124530,0.114342,1.306086,-0.065063,0.037124,-0.013503,0.259987,-0.015638,-1.589682,-0.545084,0.435514,-0.145102,0.000000,0.000000,0.000000,0.076026,-0.130229,0.020000,-8.554594,0.494004,-22.427475,10.348703,4.829064,-4.102664,4.555189,-8.554594,0.493004,-22.427475,10.348703,4.828065,-4.101659,4.554184
197.525175,-0.124817,0.114438,1.307644,-0.065118,0.037094,-0.013541,0.227783,-0.028321,-1.569295,-0.535291,0.438644,-0.143720,0.000000,0.000000,0.000000,0.076272,-0.130085,0.020000,4.570584,1.452660,18.605203,3.367920,1.627762,2.513352,4.496974,4.570584,1.451660,18.605203,3.367920,1.626762,2.513352,4.496974
197.639597,-0.125066,0.114574,1.309223,-0.065169,0.037061,-0.013571,0.221588,-0.081683,-1.586501,-0.541353,0.440953,-0.147592,0.000000,0.000000,0.000000,0.076517,-0.129941,0.020000,26.923549,-26.484281,-1.569190,-1.510865,-4.135281,0.954917,4.534926,26.923549,-26.484281,-1.568190,-1.509865,-4.134281,0.953917,4.533926
197.737669,-0.125302,0.114754,1.310787,-0.065221,0.037039,-0.013599,0.237476,-0.120549,-1.569107,-0.539497,0.430603,-0.148936,0.000000,0.000000,0.000000,0.076762,-0.129797,0.020000,-1.670538,5.383341,12.343420,4.957689,1.972996,1.448638,4.520801,-1.669538,5.382341,12.343420,4.956689,1.971996,1.447638,4.519801
197.826005,-0.125513,0.114975,1.312383,-0.065264,0.037027,-0.013633,0.241896,-0.166197,-1.597807,-0.550764,0.418541,-0.140581,0.000000,0.000000,0.000000,0.077006,-0.129652,0.020000,-3.332260,5.257533,7.363918,7.487380,2.210555,0.816507,4.524280,-3.332260,5.257533,7.363918,7.487380,2.210555,0.815507,4.524280
197.911502,-0.125694,0.115216,1.313994,-0.065291,0.037018,-0.013669,0.230068,-0.199746,-1.609328,-0.566599,0.416089,-0.134800,0.000000,0.000000,0.000000,0.077250,-0.129507,0.020000,-3.262443,5.413719,8.113939,8.461518,1.069352,0.946981,4.399400,-3.261443,5.412719,8.112939,8.460518,1.068352,0.945981,4.398400
198.008178,-0.125860,0.115488,1.315630,-0.065309,0.037012,-0.013705,0.237314,-0.232378,-1.633481,-0.576854,0.410610,-0.134397,0.000000,0.000000,0.000000,0.077494,-0.129361,0.020000,-2.136100,4.510962,8.820694,8.376502,2.068862,0.775421,4.540106,-2.135100,4.509962,8.820694,8.375502,2.067862,0.774421,4.539106
198.112447,-0.126003,0.115785,1.317291,-0.065321,0.037006,-0.013737,0.233116,-0.265927,-1.654659,-0.584866,0.408923,-0.134997,0.000000,0.000000,0.000000,0.077738,-0.129214,0.020000,-1.375837,3.568270,8.132384,8.360722,1.528815,0.499538,4.594935,-1.376837,3.567270,8.131384,8.359722,1.527815,0.498538,4.593935
198.210270,-0.126144,0.116063,1.318983,-0.065322,0.037000,-0.013777,0.219630,-0.255966,-1.686460,-0.596234,0.408422,-0.128198,0.000000,0.000000,0.000000,0.077982,-0.129068,0.020000,1.294562,0.207525,5.433967,7.760345,0.979963,-0.209704,4.546625,1.293562,0.208525,5.432967,7.759345,0.978963,-0.208704,4.545625
198.308337,-0.126297,0.116317,1.320688,-0.065323,0.036986,-0.013814,0.214895,-0.231963,-1.700790,-0.596368,0.414381,-0.132308,0.000000,0.000000,0.000000,0.078225,-0.128920,0.020000,7.680120,-8.338775,-3.282656,2.071592,-0.138780,-1.060474,4.563617,7.679120,-8.337775,-3.281656,2.072592,-0.139780,-1.059474,4.562617
198.404292,-0.126476,0.116515,1.322400,-0.065325,0.036963,-0.013856,0.201811,-0.176464,-1.711771,-0.594569,0.423182,-0.131377,0.000000,0.000000,0.000000,0.078468,-0.128773,0.020000,6.498862,-6.697640,-1.248275,5.598717,0.582859,-0.496728,4.572682,6.498862,-6.697640,-1.249275,5.598717,0.581859,-0.495728,4.572682
198.495125,-0.126660,0.116686,1.324114,-0.065334,0.036931,-0.013894,0.190005,-0.154257,-1.715197,-0.587382,0.432470,-0.136184,0.000000,0.000000,0.000000,0.078710,-0.128625,0.020000,-23.950785,20.658912,-2.779914,21.653767,3.100556,1.398543,4.733225,-23.950785,20.658912,-2.780914,21.653767,3.099556,1.397543,4.732225
198.590107,-0.126833,0.116884,1.325863,-0.065339,0.036887,-0.013919,0.196343,-0.183621,-1.747602,-0.592982,0.442182,-0.146990,0.000000,0.000000,0.000000,0.078952,-0.128476,0.020000,-2.681004,2.663088,1.837180,10.578920,1.462539,0.300087,4.602980,-2.680004,2.662088,1.836180,10.578920,1.461539,0.301087,4.602908
198.705574,-0.126993,0.117090,1.327620,-0.065345,0.036839,-0.013936,0.191499,-0.196888,-1.755372,-0.591589,0.444756,-0.154965,0.000000,0.000000,0.000000,0.079194,-0.128327,0.020000,20.917695,-20.986675,-6.072709,-5.903916,-2.839041,-1.487861,4.700577,20.917695,-20.986675,-6.071709,-5.902916,-2.838041,-1.486861,4.699577
198.802437,-0.127149,0.117261,1.329395,-0.065355,0.036786,-0.013953,0.168049,-0.175454,-1.772915,-0.588805,0.450485,-0.155107,0.000000,0.000000,0.000000,0.079436,-0.128177,0.020000,-10.720036,10.595244,3.633519,11.368352,1.564810,1.073128,4.695840,-10.720036,10.595244,3.632519,11.368352,1.563810,1.074128,4.694840
198.904451,-0.127291,0.117431,1.331181,-0.065365,0.036729,-0.013965,0.156269,-0.183044,-1.783429,-0.588683,0.452633,-0.159997,0.000000,0.000000,0.000000,0.079678,-0.128027,0.020000,12.858451,-11.350986,1.708014,1.930055,-0.807406,-0.252978,4.713343,12.858451,-11.350986,1.707014,1.929055,-0.806406,-0.251978,4.713343
199.029819,-0.127435,0.117571,1.332983,-0.065375,0.036669,-0.013977,0.140617,-0.162150,-1.800533,-0.588759,0.456079,-0.159753,0.000000,0.000000,0.000000,0.079919,-0.127877,0.020000,38.058478,-44.117422,-36.125218,-26.220052,-12.000000,-2.535279,4.739197,38.058478,-44.117422,-36.125218,-26.220052,-11.999667,-2.534279,4.738197
199.150739,-0.127590,0.117653,1.334769,-0.065397,0.036602,-0.013992,0.116044,-0.112365,-1.786513,-0.575494,0.462991,-0.160437,0.000000,0.000000,0.000000,0.080160,-0.127726,0.020000,28.699569,-30.139545,-14.455588,-10.996645,-5.342523,-1.287563,4.778225,28.699569,-30.139545,-14.454588,-10.995645,-5.341523,-1.286563,4.777225
199.274413,-0.127783,0.117698,1.336544,-0.065426,0.036526,-0.014004,0.122713,-0.063015,-1.780673,-0.567023,0.473303,-0.167057,0.000000,0.000000,0.000000,0.080400,-0.127575,0.020000,54.143626,-54.699128,-44.539133,-34.856359,-12.000000,-1.692921,4.918948,54.143626,-54.699128,-44.539133,-34.856359,-11.999000,-1.691921,4.917948
199.385843,-0.128024,0.117696,1.338273,-0.065474,0.036447,-0.014014,0.131627,0.002603,-1.738956,-0.545627,0.477612,-0.173470,0.000000,0.000000,0.000000,0.080641,-0.127423,0.020000,24.947473,-24.922671,-8.705949,-9.126827,-3.285482,-0.539602,4.805725,24.947473,-24.922671,-8.705949,-9.126827,-3.284482,-0.538602,4.805724
199.520571,-0.128336,0.117640,1.339967,-0.065529,0.036371,-0.014033,0.152787,0.084327,-1.712176,-0.535852,0.476767,-0.170267,0.000000,0.000000,0.000000,0.080881,-0.127271,0.020000,-10.172426,-0.872303,-23.011793,2.475109,12.000000,-9.930033,4.921951,-10.172426,-0.871303,-23.011793,2.476109,12.000000,-9.930033,4.921951
199.641061,-0.128670,0.117535,1.341616,-0.065603,0.036296,-0.014055,0.141606,0.136369,-1.669917,-0.514971,0.478666,-0.171403,0.000000,0.000000,0.000000,0.081121,-0.127118,0.020000,43.791653,-48.668667,-41.767294,-32.311490,-12.000000,-1.048835,4.790959,43.791653,-48.668667,-41.767294,-32.311490,-11.999667,-1.047835,4.789959
199.758788,-0.129057,0.117413,1.343230,-0.065686,0.036222,-0.014076,0.171201,0.181105,-1.639433,-0.502819,0.478989,-0.176716,0.000000,0.000000,0.000000,0.081360,-0.126965,0.020000,31.627102,-34.129369,-21.593379,-19.126792,-5.875605,-0.884129,4.555869,31.627102,-34.129369,-21.592379,-19.125792,-5.874605,-0.883129,4.554869
199.878476,-0.129509,0.117271,1.344770,-0.065790,0.036162,-0.014100,0.208244,0.239261,-1.571469,-0.479298,0.469228,-0.179869,0.000000,0.000000,0.000000,0.081599,-0.126811,0.020000,26.667837,-26.505285,-10.125508,-12.454694,-2.080945,-0.339143,4.743443,26.667837,-26.505285,-10.125508,-12.454694,-2.079945,-0.338143,4.742443
199.977720,-0.129992,0.117127,1.346282,-0.065909,0.036113,-0.014128,0.231175,0.259918,-1.546283,-0.462019,0.459590,-0.176986,0.000000,0.000000,0.000000,0.081838,-0.126657,0.020000,-10.096764,11.161462,8.218279,5.403342,4.450625,2.375574,4.667565,-10.095764,11.161462,8.217279,5.402342,4.449625,2.374574,4.666565
200.086660,-0.130528,0.116959,1.347747,-0.066017,0.036073,-0.014172,0.255405,0.311005,-1.504266,-0.470839,0.451912,-0.166521,0.000000,0.000000,0.000000,0.082077,-0.126503,0.020000,-1.894962,3.647062,7.751394,5.395318,4.301701,2.034204,4.214845,-1.893962,3.646062,7.750394,5.394318,4.300701,2.033204,4.213845
200.195064,-0.131070,0.116868,1.349205,-0.066124,0.036047,-0.014207,0.304746,0.259233,-1.495048,-0.471832,0.438606,-0.174600,0.000000,0.000000,0.000000,0.082315,-0.126348,0.020000,1.799549,0.715650,8.891595,4.002257,4.253146,1.318944,4.615528,1.798549,0.714650,8.891595,4.001257,4.252146,1.317944,4.614528
200.305016,-0.131608,0.116823,1.350649,-0.066231,0.036037,-0.014241,0.329159,0.225819,-1.479912,-0.471207,0.424009,-0.174914,0.000000,0.000000,0.000000,0.082553,-0.126193,0.020000,1.234924,1.409151,9.651809,4.448334,4.450965,1.064324,4.691774,1.233924,1.408151,9.651809,4.447337,4.449966,1.065324,4.690784
200.404814,-0.132125,0.116786,1.352117,-0.066328,0.036034,-0.014284,0.317373,0.204667,-1.501929,-0.482556,0.414745,-0.164431,0.000000,0.000000,0.000000,0.082791,-0.126037,0.020000,7.661891,-4.707623,8.126106,4.091356,3.850406,0.701714,4.566603,7.661891,-4.706627,8.126106,4.090365,3.849406,0.702714,4.565605
200.501250,-0.132603,0.116792,1.353603,-0.066421,0.036029,-0.014318,0.314272,0.151028,-1.515472,-0.487246,0.416033,-0.169241,0.000000,0.000000,0.000000,0.083028,-0.125881,0.020000,5.580077,-2.533566,9.279806,4.298225,3.829926,0.676378,4.588887,5.580077,-2.533566,9.279806,4.298225,3.829926,0.677378,4.588887
200.603013,-0.133027,0.116825,1.355136,-0.066501,0.036018,-0.014352,0.289632,0.095911,-1.557145,-0.502584,0.418688,-0.165899,0.000000,0.000000,0.000000,0.083265,-0.125724,0.020000,14.543805,-11.476942,5.023364,0.791131,2.194034,-0.054261,4.629066,14.543805,-11.475942,5.022364,0.792131,2.193034,-0.053261,4.628066
200.705167,-0.133419,0.116883,1.356698,-0.066574,0.035996,-0.014378,0.280649,0.057410,-1.581920,-0.509917,0.429168,-0.171607,0.000000,0.000000,0.000000,0.083502,-0.125567,0.020000,10.131070,-7.042997,7.031719,1.933743,2.451290,0.213455,4.621483,10.131070,-7.041997,7.030719,1.932743,2.450290,0.214455,4.620483
200.832074,-0.133780,0.116959,1.358301,-0.066634,0.035964,-0.014403,0.267805,0.022563,-1.621256,-0.525728,0.436651,-0.169570,0.000000,0.000000,0.000000,0.083739,-0.125409,0.020000,25.401065,-24.028453,-7.616160,-9.315242,-1.788525,-1.356953,4.635634,25.401065,-24.028453,-7.616160,-9.315242,-1.787525,-1.355953,4.635632
